Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;Marital_status;International;International_Label;Displaced;Displaced_Label;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Educational_special_needs_Label;Scholarship_holder;Scholarship_holder_Label;Tuition_fees_up_to_date;Tuition_fees_up_to_date_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Daytime_evening_attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Graduate;Graduate;99.0;1;1;👨 Laki-laki (Male);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;137.5;7;13.82857142857143;7;13.82857142857143;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;13.16;99.0
Enrolled;Dropout;78.0;0;0;👩 Perempuan (Female);28;1;0;🇵🇹 Domestik;1;📍 Pindah;9991;150.0;5;10.6;5;10.2;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;78.0;9.18;22.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;120.4;6;11.5;6;11.66666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.06;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;136.7;4;13.5;6;13.625;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;14.23;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);31;1;0;🇵🇹 Domestik;1;📍 Pindah;8014;118.5;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;100.0;4.05;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;133.0;7;12.5375;7;12.61428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.93;100.0
Enrolled;Dropout;93.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;128.8;6;14.83333333333333;6;13.28571428571429;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;93.0;11.73;7.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;133.0;4;12.0;4;12.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;33.62;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9254;102.0;5;11.8;5;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;31.26;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;133.9;5;15.0;5;15.2;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;3.74;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;127.0;3;12.0;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;33.96;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;120.4;6;12.83333333333333;6;12.28571428571429;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;4.5;100.0
Graduate;Graduate;90.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9254;124.5;6;11.66666666666667;3;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;10.0;50.26;90.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9556;123.9;7;12.1625;8;13.825;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.76;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;117.8;6;13.83333333333333;6;14.55555555555556;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.28;100.0
Enrolled;Graduate;54.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;126.7;4;12.45;5;11.7;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;46.0;55.7;54.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;110.0;6;12.125;6;13.57142857142857;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;5.02;100.0
Enrolled;Graduate;63.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;134.7;5;13.4;4;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;37.0;39.89;63.0
Enrolled;Dropout;66.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9003;113.2;6;13.33333333333333;5;14.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;66.0;29.73;34.0
Dropout;Dropout;94.0;1;0;👩 Perempuan (Female);29;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;141.0;11;11.45454545454546;11;11.54545454545454;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;94.0;22.39;6.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9853;111.5;4;12.0;3;10.0;0;✓ Tidak;1;✅ Dengan Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;20.68;0.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);31;4;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9853;140.0;6;12.66666666666667;5;12.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;14.21;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;134.3;6;12.66666666666667;6;13.77777777777778;1;⚠️ Ya - Kebutuhan Khusus;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;11.27;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9003;125.3;18;11.88888888888889;13;11.46153846153846;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;0.69;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);23;1;0;🇵🇹 Domestik;1;📍 Pindah;9130;140.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;2.77;0.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;119.6;4;13.0;4;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;9.48;0.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;170.0;7;16.88571428571428;8;15.74444444444444;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;3.16;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);27;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;150.5;6;12.5;6;12.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;0.0;7.6;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;128.0;7;13.05555555555556;8;15.8125;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.71;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;171;108.7;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;100.0;7.31;0.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9130;121.6;0;0.0;0;0.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;100.0;10.86;0.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;125.3;7;12.35571428571428;7;12.35571428571428;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;4.95;100.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9085;117.6;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;100.0;30.73;0.0
Enrolled;Dropout;79.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;124.3;5;11.98;5;11.98;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;79.0;29.05;21.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;106.1;7;13.85714285714286;7;12.57142857142857;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;0.0;10.66;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);24;2;0;🇵🇹 Domestik;1;📍 Pindah;8014;139.9;5;13.0;6;14.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;0.0;11.24;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9070;110.8;6;12.83333333333333;6;11.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;14.27;100.0
Enrolled;Dropout;69.0;0;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;118.0;4;11.0;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;69.0;26.16;31.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;117.8;7;12.35714285714286;7;12.35714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;6.8;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;127.5;7;13.85714285714286;7;13.85714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.57;99.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;129.7;6;12.33333333333333;6;10.66666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;4.62;99.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;130.6;7;12.84714285714286;8;13.78888888888889;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.0;6.56;98.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;126.3;6;12.34;8;13.01875;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;6.26;99.0
Enrolled;Graduate;61.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;140.0;5;12.66666666666667;4;11.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;39.0;64.23;61.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;105.0;6;13.83333333333333;6;12.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;8.71;100.0
Dropout;Dropout;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;114.6;2;10.75;2;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;99.0;55.58;1.0
Dropout;Dropout;98.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;114.6;4;13.25;4;10.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;98.0;40.43;2.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;131.0;8;13.73125;8;13.73125;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.14;100.0
Dropout;Dropout;89.0;1;0;👩 Perempuan (Female);23;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;109.0;6;13.33333333333333;3;12.66666666666667;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;89.0;20.9;11.0
Dropout;Dropout;97.0;1;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;132.0;5;12.0;5;10.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;97.0;27.03;3.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);23;1;0;🇵🇹 Domestik;1;📍 Pindah;8014;130.0;9;10.88888888888889;6;11.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;0.0;16.26;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;109.5;7;13.025;8;13.81111111111111;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;6.35;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;115.9;6;13.0;6;14.16666666666667;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;9.53;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;131.6;5;11.8;5;12.0;1;⚠️ Ya - Kebutuhan Khusus;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;36.19;99.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);25;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;120.0;7;12.04285714285714;7;12.04285714285714;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;8.42;100.0
Enrolled;Graduate;52.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9853;109.7;5;12.2;4;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;48.0;48.82;52.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;136.4;7;12.8375;8;15.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;2.56;100.0
Graduate;Graduate;98.0;1;0;👩 Perempuan (Female);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9556;120.0;7;11.0;7;11.7;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;2.0;37.02;98.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;132.6;6;13.5;5;14.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;9.3;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;112.9;6;12.125;6;12.71428571428571;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;3.94;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;134.3;7;12.62857142857143;7;12.62857142857143;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.34;100.0
Enrolled;Dropout;63.0;0;0;👩 Perempuan (Female);27;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;123.2;3;10.66666666666667;4;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;63.0;42.21;37.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;117.2;5;11.2;5;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;41.33;100.0
Dropout;Dropout;95.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9773;129.8;6;12.66666666666667;6;11.83333333333333;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;95.0;4.81;5.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);34;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9670;158.0;4;13.5;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;0.5;0.0
Enrolled;Dropout;94.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9147;116.5;3;11.66666666666667;2;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;94.0;50.39;6.0
Enrolled;Dropout;81.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;121.0;2;10.5;3;12.33333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;81.0;46.4;19.0
Enrolled;Dropout;74.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9500;133.8;8;14.26875;8;14.26875;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;74.0;3.17;26.0
Dropout;Dropout;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9773;115.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;100.0;0.34;0.0
Enrolled;Graduate;65.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9147;131.8;2;10.5;3;13.33333333333333;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;35.0;54.11;65.0
Enrolled;Dropout;71.0;0;0;👩 Perempuan (Female);21;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;121.0;5;11.2;1;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;71.0;47.23;29.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);26;2;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9991;152.4;5;12.0;5;14.83333333333333;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;0.0;11.6;100.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);27;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9556;110.2;7;12.22857142857143;8;13.2125;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;10.39;100.0
Graduate;Graduate;97.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;1;📍 Pindah;9670;113.5;4;11.5;4;10.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.0;32.96;97.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;144.4;6;15.375;6;16.42857142857143;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;7.22;100.0
Enrolled;Graduate;55.0;0;0;👩 Perempuan (Female);23;1;0;🇵🇹 Domestik;1;📍 Pindah;9085;143.3;9;13.66666666666667;6;13.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;45.0;24.37;55.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);24;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9500;100.0;7;12.61428571428571;7;12.61428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;21.62;100.0
Graduate;Graduate;99.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;126.3;5;12.2;6;11.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.0;7.26;99.0
Graduate;Graduate;73.0;1;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9773;115.9;4;11.75;4;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;27.0;58.61;73.0
Enrolled;Dropout;52.0;0;0;👩 Perempuan (Female);19;1;0;🇵🇹 Domestik;1;📍 Pindah;9238;114.9;5;11.4;3;10.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;52.0;37.28;48.0
Enrolled;Dropout;92.0;0;0;👩 Perempuan (Female);18;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9238;121.0;5;10.6;2;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;92.0;53.7;8.0
Graduate;Graduate;64.0;1;0;👩 Perempuan (Female);22;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;8014;112.3;13;10.92307692307692;11;11.45454545454546;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;36.0;13.92;64.0
Graduate;Graduate;100.0;1;0;👩 Perempuan (Female);20;1;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;9070;127.0;5;12.4;5;12.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.0;31.72;100.0
