Status;Model_Prediction;Prediction_Confidence;Prediction_Correct;Gender;Gender_Label;Age_at_enrollment;International;International_Label;Displaced;Displaced_Label;Marital_status;Course;Admission_grade;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Educational_special_needs;Special_Needs_Label;Scholarship_holder;Scholarship_Label;Tuition_fees_up_to_date;Tuition_Label;Debtor;Debtor_Label;Daytime_evening_attendance;Attendance_Label;Probability_Dropout;Probability_Enrolled;Probability_Graduate
Enrolled;Enrolled;73.85;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9147;113.2;6;11.166666666666666;7;10.571428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;19.31;73.85;6.84
Graduate;Enrolled;55.35;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;120.3;2;13.0;5;11.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;25.78;55.35;18.88
Dropout;Graduate;49.07;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;171;127.8;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;37.16;13.77;49.07
Dropout;Graduate;93.64;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;123.3;7;14.901428571428571;7;14.901428571428571;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.61;4.76;93.64
Graduate;Graduate;91.72;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;126.3;7;12.65;8;12.445555555555554;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;3.26;5.01;91.72
Dropout;Dropout;81.74;1;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;128.2;7;11.0;5;10.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;0;🌙 Evening;81.74;11.82;6.44
Graduate;Graduate;79.65;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;134.9;4;12.4;5;12.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.18;18.17;79.65
Graduate;Graduate;92.51;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9003;140.0;6;12.0;6;12.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.37;6.11;92.51
Graduate;Graduate;91.02;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;115.5;7;12.135714285714286;7;13.328571428571427;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.38;6.6;91.02
Enrolled;Graduate;72.13;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;106.7;5;12.62;6;12.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;9.75;18.12;72.13
Enrolled;Dropout;46.81;0;0;👩 Perempuan (Female);25;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;140.0;3;10.666666666666666;3;11.333333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;46.81;44.4;8.79
Graduate;Graduate;86.78;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;136.6;6;13.766666666666666;7;14.051428571428572;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.73;10.49;86.78
Graduate;Graduate;93.92;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;119.3;8;13.11625;8;13.11625;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.07;5.01;93.92
Dropout;Dropout;99.21;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;152.0;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;99.21;0.79;0.0
Graduate;Graduate;79.05;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;144.3;6;12.7;7;13.571428571428571;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.08;14.87;79.05
Enrolled;Enrolled;56.96;1;0;👩 Perempuan (Female);25;0;🇵🇹 Domestik;1;📍 Pindah;1;9556;159.0;7;11.857142857142858;5;11.7;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;22.87;56.96;20.17
Graduate;Graduate;85.35;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;129.5;6;12.333333333333334;6;12.333333333333334;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.75;10.91;85.35
Enrolled;Graduate;46.6;0;0;👩 Perempuan (Female);24;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;140.0;4;15.75;5;16.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;17.2;36.19;46.6
Graduate;Graduate;83.87;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9670;105.4;5;13.333333333333334;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.45;12.67;83.87
Graduate;Graduate;78.85;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;136.0;7;14.355555555555554;8;13.49375;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;10.79;10.37;78.85
Graduate;Graduate;81.69;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9003;160.0;6;13.0;5;13.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;5.07;13.25;81.69
Graduate;Graduate;95.46;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9773;139.1;6;12.833333333333334;6;13.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.51;3.03;95.46
Graduate;Graduate;85.51;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9670;126.9;5;13.2;4;13.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.87;8.62;85.51
Graduate;Graduate;94.0;1;0;👩 Perempuan (Female);28;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;184.0;7;17.005555555555556;8;16.582222222222224;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.43;4.57;94.0
Graduate;Dropout;73.93;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;125.0;5;10.6;5;11.0;0;✓ Tidak;1;✅ Dengan Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;73.93;16.02;10.05
Graduate;Graduate;94.05;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9147;138.5;5;14.0;5;13.6;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.66;4.29;94.05
Graduate;Graduate;93.21;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;5;9500;133.5;7;12.114285714285714;7;12.114285714285714;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.65;4.13;93.21
Graduate;Graduate;97.8;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;141.5;8;13.05875;8;13.05875;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.4;1.8;97.8
Graduate;Graduate;60.16;1;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;130.0;7;13.285714285714286;7;13.285714285714286;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;20.94;18.9;60.16
Enrolled;Enrolled;64.27;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;131.0;4;11.0;3;10.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;7.61;64.27;28.12
Graduate;Graduate;97.42;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;145.0;7;14.071428571428571;8;15.1625;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.4;2.17;97.42
Dropout;Dropout;99.64;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9254;114.3;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;99.64;0.36;0.0
Dropout;Dropout;95.26;1;0;👩 Perempuan (Female);26;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;171;108.3;4;11.25;3;11.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;95.26;4.69;0.05
Graduate;Graduate;95.14;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9070;125.2;6;14.0;6;13.625;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.42;3.44;95.14
Dropout;Graduate;44.5;0;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;131.7;6;12.166666666666666;3;11.666666666666666;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;20.78;34.72;44.5
Graduate;Graduate;82.15;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;126.3;7;13.297142857142855;7;13.297142857142855;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.79;11.06;82.15
Graduate;Graduate;86.07;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;147.6;6;13.923076923076923;6;14.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.32;10.61;86.07
Graduate;Graduate;78.49;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;125.1;7;13.37;7;12.833333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;9.14;12.37;78.49
Enrolled;Graduate;61.56;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9147;123.8;5;12.4;3;11.0;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;21.81;16.63;61.56
Dropout;Graduate;58.18;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9670;130.8;4;15.0;4;13.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;15.6;26.22;58.18
Graduate;Graduate;90.2;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9853;154.1;6;13.333333333333334;6;12.571428571428571;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;2.84;6.96;90.2
Enrolled;Graduate;50.92;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;122.6;3;12.0;4;12.625;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;19.01;30.07;50.92
Graduate;Graduate;61.51;1;0;👩 Perempuan (Female);22;0;🇵🇹 Domestik;1;📍 Pindah;1;8014;103.5;5;13.4;5;12.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;12.03;26.46;61.51
Enrolled;Graduate;56.3;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;171;132.8;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;23.14;20.56;56.3
Graduate;Graduate;52.93;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;100.0;4;11.5;5;11.4;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;12.65;34.42;52.93
Enrolled;Graduate;56.31;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9853;115.8;6;12.0;6;12.166666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.96;36.73;56.31
Graduate;Graduate;85.7;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;133.8;7;13.485714285714284;7;13.485714285714284;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;3.59;10.71;85.7
Graduate;Graduate;92.87;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9070;118.5;6;12.0;6;11.285714285714286;1;⚠️ Ya - Kebutuhan Khusus;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.09;6.04;92.87
Dropout;Graduate;47.08;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;171;150.3;0;0.0;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;39.05;13.86;47.08
Enrolled;Enrolled;56.1;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;107.8;3;10.333333333333334;3;14.428571428571429;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;27.57;56.1;16.33
Enrolled;Graduate;35.72;0;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;127.5;5;12.94;5;13.76;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;35.43;28.85;35.72
Graduate;Graduate;76.52;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;120.5;7;13.258571428571427;7;13.258571428571427;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;4.23;19.25;76.52
Enrolled;Enrolled;47.04;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;117.3;4;12.25;4;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;12.8;47.04;40.16
Dropout;Dropout;92.38;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;120.6;3;11.666666666666666;1;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;0;✅ Non-Debtor;1;☀️ Daytime;92.38;7.59;0.03
Graduate;Graduate;94.27;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;118.7;6;13.571428571428571;6;12.5;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;1.99;3.74;94.27
Graduate;Graduate;82.57;1;0;👩 Perempuan (Female);20;1;🌍 Internasional;0;🏠 Tidak Pindah;1;9773;130.8;5;11.8;5;11.833333333333334;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.78;14.65;82.57
Graduate;Graduate;89.62;1;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9147;112.6;5;14.2;5;13.285714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.79;7.59;89.62
Graduate;Graduate;81.1;1;0;👩 Perempuan (Female);41;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;117.2;5;11.0;5;11.8;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;7.76;11.15;81.1
Enrolled;Graduate;75.75;0;0;👩 Perempuan (Female);32;0;🇵🇹 Domestik;1;📍 Pindah;4;9500;130.0;4;13.625;7;12.6375;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;6.81;17.44;75.75
Graduate;Graduate;83.22;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;131.8;7;14.652857142857142;7;14.652857142857142;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.79;10.99;83.22
Graduate;Graduate;93.7;1;0;👩 Perempuan (Female);35;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;4;8014;97.0;6;11.333333333333334;6;11.333333333333334;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;2.65;3.66;93.7
Dropout;Dropout;99.6;1;0;👩 Perempuan (Female);32;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9500;130.0;4;13.7;0;0.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;99.6;0.4;0.0
Graduate;Graduate;97.4;1;0;👩 Perempuan (Female);37;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;8014;148.0;11;13.727272727272728;8;14.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;1.02;1.57;97.4
Dropout;Graduate;62.5;0;0;👩 Perempuan (Female);30;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;2;9147;103.4;7;11.75;7;11.142857142857142;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;14.79;22.71;62.5
Graduate;Graduate;57.49;1;1;👨 Laki-laki (Male);23;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9773;127.1;6;12.333333333333334;5;13.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;8.93;33.58;57.49
Dropout;Graduate;93.08;0;0;👩 Perempuan (Female);20;0;🇵🇹 Domestik;1;📍 Pindah;1;9773;124.0;6;14.0;6;13.857142857142858;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.44;4.48;93.08
Graduate;Graduate;45.37;1;1;👨 Laki-laki (Male);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9670;121.4;4;11.5;4;11.75;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;19.09;35.54;45.37
Graduate;Graduate;81.85;1;1;👨 Laki-laki (Male);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9147;118.1;5;11.2;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;5.84;12.31;81.85
Graduate;Graduate;88.88;1;1;👨 Laki-laki (Male);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;121.3;7;15.07;7;15.07;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.95;8.17;88.88
Dropout;Dropout;67.57;1;1;👨 Laki-laki (Male);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9119;119.5;1;10.0;1;12.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;67.57;31.68;0.75
Enrolled;Graduate;53.95;0;1;👨 Laki-laki (Male);24;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9991;115.2;4;12.0;5;12.666666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;0;🌙 Evening;14.57;31.47;53.95
Graduate;Enrolled;53.64;0;1;👨 Laki-laki (Male);22;0;🇵🇹 Domestik;1;📍 Pindah;1;9670;130.2;4;13.0;4;12.6;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;31.08;53.64;15.28
Dropout;Dropout;71.78;1;1;👨 Laki-laki (Male);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9254;130.0;4;11.0;3;11.25;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;71.78;22.28;5.94
Graduate;Graduate;66.78;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9238;126.9;6;13.571428571428571;5;12.166666666666666;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;9.27;23.96;66.78
Graduate;Dropout;37.0;0;1;👨 Laki-laki (Male);21;1;🌍 Internasional;1;📍 Pindah;1;9070;168.5;5;14.6;5;14.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;37.0;28.13;34.87
Dropout;Dropout;81.18;1;0;👩 Perempuan (Female);38;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;4;9500;130.0;3;11.833333333333334;2;10.0;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;1;⚠️ Debtor;1;☀️ Daytime;81.18;18.68;0.14
Graduate;Graduate;94.98;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9556;122.8;7;12.625;8;12.5125;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;0.68;4.34;94.98
Dropout;Dropout;56.81;1;0;👩 Perempuan (Female);36;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;6;9500;110.0;4;11.5;3;12.333333333333334;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;56.81;40.13;3.07
Graduate;Enrolled;41.41;0;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;1;📍 Pindah;1;9085;127.1;4;13.25;4;10.5;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;18.46;41.41;40.13
Graduate;Graduate;57.73;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;108.5;7;12.60625;6;11.9;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;14.46;27.81;57.73
Dropout;Dropout;79.8;1;0;👩 Perempuan (Female);21;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9085;138.2;8;13.75;5;13.2;0;✓ Tidak;0;❌ Tanpa Beasiswa;0;⚠️ Belum/Menunggak;1;⚠️ Debtor;1;☀️ Daytime;79.8;19.73;0.47
Enrolled;Enrolled;57.19;1;0;👩 Perempuan (Female);19;0;🇵🇹 Domestik;1;📍 Pindah;1;9500;96.0;6;13.598333333333334;6;11.933333333333332;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.99;57.19;39.82
Graduate;Graduate;87.57;1;0;👩 Perempuan (Female);18;0;🇵🇹 Domestik;0;🏠 Tidak Pindah;1;9238;124.5;5;11.142857142857142;6;12.285714285714286;0;✓ Tidak;1;✅ Dengan Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;2.52;9.9;87.57
Enrolled;Graduate;89.43;0;0;👩 Perempuan (Female);45;0;🇵🇹 Domestik;1;📍 Pindah;2;9500;120.0;11;12.7;10;12.96818181818182;0;✓ Tidak;0;❌ Tanpa Beasiswa;1;✅ Bayar Tepat Waktu;0;✅ Non-Debtor;1;☀️ Daytime;7.93;2.64;89.43
